AphiaID	ScientificName	Authority	DrID	Longitude	Source	Kingdom	Phylum	Class	Order	Family	Genus	Subgenus	Species	Subspecies
124933	Ophiura robusta	(Ayres, 1854)	749602		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Ophiuridae	Ophiura		robusta	
124933	Ophiura robusta	(Ayres, 1854)	749248		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Ophiuridae	Ophiura		robusta	
124934	Ophiura sarsii	Lütken, 1855	774512		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Ophiuridae	Ophiura		sarsii	
124934	Ophiura sarsii	Lütken, 1855	749249		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Ophiuridae	Ophiura		sarsii	
124934	Ophiura sarsii	Lütken, 1855	749603		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Ophiuridae	Ophiura		sarsii	
124934	Ophiura sarsii	Lütken, 1855	769335		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Ophiuridae	Ophiura		sarsii	
102653	Opisa eschrichtii	(Krøyer, 1842)	774295		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Amphipoda	Opisidae	Opisa		eschrichtii	
102220	Oradarea longimana	(Boeck, 1871)	774266		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Amphipoda	Calliopiidae	Oradarea		longimana	
102220	Oradarea longimana	(Boeck, 1871)	749126		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda	Malacostraca	Amphipoda	Calliopiidae	Oradarea		longimana	
102220	Oradarea longimana	(Boeck, 1871)	749480		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda	Malacostraca	Amphipoda	Calliopiidae	Oradarea		longimana	
329832	Orbinia (Orbinia) swani	Pettibone, 1957	775124		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Annelida	Polychaeta		Orbiniidae	Orbinia	Orbinia	swani	
102690	Orchomenella minuta	(Krøyer, 1846)	774296		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Amphipoda	Lysianassidae	Orchomenella		minuta	
102690	Orchomenella minuta	(Krøyer, 1846)	749167		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda	Malacostraca	Amphipoda	Lysianassidae	Orchomenella		minuta	
102690	Orchomenella minuta	(Krøyer, 1846)	749521		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda	Malacostraca	Amphipoda	Lysianassidae	Orchomenella		minuta	
102696	Orchomenella pinguis	(Boeck, 1861)	774297		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Amphipoda	Lysianassidae	Orchomenella		pinguis	
137102	Orcinus orca	(Linnaeus, 1758)	751741		Lesage, Veronique, Jean-Francois Gosselin, Mike Hammill, Michael C.S. Kingsley, Jack Lawson (2007). Ecologically and Biologically Significant Areas (EBSAs) in the Estuary and Gulf of St. Lawrence - A marine mammal perspective. DFO Can. Sci. Advis. Sec. Res. Doc. 2007/046: 1-96.	Animalia	Chordata	Mammalia	Cetartiodactyla	Delphinidae	Orcinus		orca	
137102	Orcinus orca	(Linnaeus, 1758)	751760		Lesage, Veronique, Jean-Francois Gosselin, Mike Hammill, Michael C.S. Kingsley, Jack Lawson (2007). Ecologically and Biologically Significant Areas (EBSAs) in the Estuary and Gulf of St. Lawrence - A marine mammal perspective. DFO Can. Sci. Advis. Sec. Res. Doc. 2007/046: 1-96.	Animalia	Chordata	Mammalia	Cetartiodactyla	Delphinidae	Orcinus		orca	
126737	Osmerus mordax	(Mitchill, 1814)	659510		Nozères C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p	Animalia	Chordata	Actinopteri	Osmeriformes	Osmeridae	Osmerus		mordax	
126737	Osmerus mordax	(Mitchill, 1814)	774554		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Chordata	Actinopteri	Osmeriformes	Osmeridae	Osmerus		mordax	
158434	Ovalipes ocellatus	(Herbst, 1799)	775016		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Decapoda	Polybiidae	Ovalipes		ocellatus	
130544	Owenia fusiformis	Delle Chiaje, 1844	774660		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Annelida	Polychaeta	Sabellida	Oweniidae	Owenia		fusiformis	
130544	Owenia fusiformis	Delle Chiaje, 1844	749393		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Sabellida	Oweniidae	Owenia		fusiformis	
130544	Owenia fusiformis	Delle Chiaje, 1844	749039		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Sabellida	Oweniidae	Owenia		fusiformis	
157834	Oxyurostylis smithi	Calman, 1912	774974		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Cumacea	Diastylidae	Oxyurostylis		smithi	
159019	Pagophilus groenlandicus	(Erxleben, 1777)	751733		Lesage, Veronique, Jean-Francois Gosselin, Mike Hammill, Michael C.S. Kingsley, Jack Lawson (2007). Ecologically and Biologically Significant Areas (EBSAs) in the Estuary and Gulf of St. Lawrence - A marine mammal perspective. DFO Can. Sci. Advis. Sec. Res. Doc. 2007/046: 1-96.	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus		groenlandicus	
159019	Pagophilus groenlandicus	(Erxleben, 1777)	751753		Lesage, Veronique, Jean-Francois Gosselin, Mike Hammill, Michael C.S. Kingsley, Jack Lawson (2007). Ecologically and Biologically Significant Areas (EBSAs) in the Estuary and Gulf of St. Lawrence - A marine mammal perspective. DFO Can. Sci. Advis. Sec. Res. Doc. 2007/046: 1-96.	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus		groenlandicus	
158400	Pagurus acadianus	Benedict, 1901	775014		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Decapoda	Paguridae	Pagurus		acadianus	
158402	Pagurus arcuatus	Squires, 1964	775015		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Decapoda	Paguridae	Pagurus		arcuatus	
158402	Pagurus arcuatus	Squires, 1964	749185		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda	Malacostraca	Decapoda	Paguridae	Pagurus		arcuatus	
158402	Pagurus arcuatus	Squires, 1964	749539		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda	Malacostraca	Decapoda	Paguridae	Pagurus		arcuatus	
107240	Pagurus pubescens	Krøyer, 1838	774386		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Decapoda	Paguridae	Pagurus		pubescens	
107240	Pagurus pubescens	Krøyer, 1838	769206		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Arthropoda	Malacostraca	Decapoda	Paguridae	Pagurus		pubescens	
107649	Pandalus borealis	Krøyer, 1838	774401		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Decapoda	Pandalidae	Pandalus		borealis	
107649	Pandalus borealis	Krøyer, 1838	749186		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda	Malacostraca	Decapoda	Pandalidae	Pandalus		borealis	
107649	Pandalus borealis	Krøyer, 1838	749540		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda	Malacostraca	Decapoda	Pandalidae	Pandalus		borealis	
107649	Pandalus borealis	Krøyer, 1838	769225		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Arthropoda	Malacostraca	Decapoda	Pandalidae	Pandalus		borealis	
107651	Pandalus montagui	Leach, 1814 [in Leach, 1813-1814]	774402		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Decapoda	Pandalidae	Pandalus		montagui	
107651	Pandalus montagui	Leach, 1814 [in Leach, 1813-1814]	769227		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Arthropoda	Malacostraca	Decapoda	Pandalidae	Pandalus		montagui	
107651	Pandalus montagui	Leach, 1814 [in Leach, 1813-1814]	749541		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda	Malacostraca	Decapoda	Pandalidae	Pandalus		montagui	
107651	Pandalus montagui	Leach, 1814 [in Leach, 1813-1814]	749187		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda	Malacostraca	Decapoda	Pandalidae	Pandalus		montagui	
140673	Pandora glacialis	Leach in Ross, 1819	774830		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Mollusca	Bivalvia		Pandoridae	Pandora		glacialis	
140673	Pandora glacialis	Leach in Ross, 1819	749634		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Mollusca	Bivalvia		Pandoridae	Pandora		glacialis	
140673	Pandora glacialis	Leach in Ross, 1819	749280		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Mollusca	Bivalvia		Pandoridae	Pandora		glacialis	
156932	Pandora gouldiana	Dall, 1886	774925		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Mollusca	Bivalvia		Pandoridae	Pandora		gouldiana	
140105	Panomya norvegica	(Spengler, 1793)	774796		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Mollusca	Bivalvia	Adapedonta	Hiatellidae	Panomya		norvegica	
140105	Panomya norvegica	(Spengler, 1793)	749617		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Mollusca	Bivalvia	Adapedonta	Hiatellidae	Panomya		norvegica	
140105	Panomya norvegica	(Spengler, 1793)	749263		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Mollusca	Bivalvia	Adapedonta	Hiatellidae	Panomya		norvegica	
334340	Paradexiospira (Spirorbides) cancellata	(Fabricius, 1780)	775127		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Annelida	Polychaeta	Sabellida	Serpulidae	Paradexiospira	Spirorbides	cancellata	
130480	Paradiopatra quadricuspis	(M. Sars in G.O. Sars, 1872)	749029		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Eunicida	Onuphidae	Paradiopatra		quadricuspis	
130480	Paradiopatra quadricuspis	(M. Sars in G.O. Sars, 1872)	749383		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Eunicida	Onuphidae	Paradiopatra		quadricuspis	
130585	Paradoneis lyra	(Southern, 1914)	774664		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Annelida	Polychaeta		Paraonidae	Paradoneis		lyra	
130585	Paradoneis lyra	(Southern, 1914)	749399		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta		Paraonidae	Paradoneis		lyra	
130585	Paradoneis lyra	(Southern, 1914)	749045		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta		Paraonidae	Paradoneis		lyra	
103050	Paradulichia typica	Boeck, 1870	774326		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Amphipoda	Dulichiidae	Paradulichia		typica	
103050	Paradulichia typica	Boeck, 1870	749498		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda	Malacostraca	Amphipoda	Dulichiidae	Paradulichia		typica	
103050	Paradulichia typica	Boeck, 1870	749144		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda	Malacostraca	Amphipoda	Dulichiidae	Paradulichia		typica	
104566	Paraeuchaeta norvegica	(Boeck, 1872)	774361		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda		Calanoida	Euchaetidae	Paraeuchaeta		norvegica	
104566	Paraeuchaeta norvegica	(Boeck, 1872)	749198		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda		Calanoida	Euchaetidae	Paraeuchaeta		norvegica	
104566	Paraeuchaeta norvegica	(Boeck, 1872)	749552		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda		Calanoida	Euchaetidae	Paraeuchaeta		norvegica	
157520	Parahesione bruneli	Pettibone, 1961	774956		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Annelida	Polychaeta	Phyllodocida	Hesionidae	Parahesione		bruneli	
149055	Paralia sulcata	(Ehrenberg) Cleve, 1873	708256		Bates, S.S. and Strain, P.M. 2006. Nutrients and phytoplankton in Prince Edward Island Inlets during late summer to fall, 2001-2003. Can. Tech. Rep. Fish. Aquat. Sci.: 2668: xii + 136 p. 	Chromista	Ochrophyta	Bacillariophyceae	Paraliales	Paraliaceae	Paralia		sulcata	
149055	Paralia sulcata	(Ehrenberg) Cleve, 1873	708513		Bérard-Therriault, L., Poulin, M. and Bossé, L. 1999. Guide d’intentification du phytoplankton marin de l’estuaire et du golfe du Saint-Laurent incluant également certains protozoaires. Publ. spéc. Can. Sci. halieut. Aquatic. 128. 387 p. 	Chromista	Ochrophyta	Bacillariophyceae	Paraliales	Paraliaceae	Paralia		sulcata	
149055	Paralia sulcata	(Ehrenberg) Cleve, 1873	708571		Brunel, J. 1970. Le phytoplancton de la Baie des Chaleurs. Contributions du Ministère de la Chasse et des Pêcheries, Montreal. 91: 365 pp.	Chromista	Ochrophyta	Bacillariophyceae	Paraliales	Paraliaceae	Paralia		sulcata	
149055	Paralia sulcata	(Ehrenberg) Cleve, 1873	708380		Bérard-Therriault, L., Poulin, M. and Bossé, L. 1999. Guide d’intentification du phytoplankton marin de l’estuaire et du golfe du Saint-Laurent incluant également certains protozoaires. Publ. spéc. Can. Sci. halieut. Aquatic. 128. 387 p. 	Chromista	Ochrophyta	Bacillariophyceae	Paraliales	Paraliaceae	Paralia		sulcata	
149055	Paralia sulcata	(Ehrenberg) Cleve, 1873	707471		Brunel, J. 1970. Le phytoplancton de la Baie des Chaleurs. Contributions du Ministère de la Chasse et des Pêcheries, Montreal. 91: 365 pp.	Chromista	Ochrophyta	Bacillariophyceae	Paraliales	Paraliaceae	Paralia		sulcata	
159529	Paraliparis calidus	Cohen, 1968	775055		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Chordata	Actinopteri	Scorpaeniformes	Liparidae	Paraliparis		calidus	
159529	Paraliparis calidus	Cohen, 1968	659511		Nozères C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p	Animalia	Chordata	Actinopteri	Scorpaeniformes	Liparidae	Paraliparis		calidus	
159530	Paraliparis copei	Goode & Bean, 1896	659512		Nozères C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p	Animalia	Chordata	Actinopteri	Scorpaeniformes	Liparidae	Paraliparis		copei	
159530	Paraliparis copei	Goode & Bean, 1896	775056		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Chordata	Actinopteri	Scorpaeniformes	Liparidae	Paraliparis		copei	
102152	Paramphithoe hystrix	(Ross, 1835)	774260		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Amphipoda	Epimeriidae	Paramphithoe		hystrix	
102152	Paramphithoe hystrix	(Ross, 1835)	769119		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Arthropoda	Malacostraca	Amphipoda	Epimeriidae	Paramphithoe		hystrix	
146932	Paraonis fulgens	(Levinsen, 1884)	774864		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Annelida	Polychaeta		Paraonidae	Paraonis		fulgens	
146932	Paraonis fulgens	(Levinsen, 1884)	749046		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta		Paraonidae	Paraonis		fulgens	
146932	Paraonis fulgens	(Levinsen, 1884)	749400		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta		Paraonidae	Paraonis		fulgens	
152273	Paraonis gracilis	(Tauber, 1879)	774880		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Annelida	Polychaeta		Paraonidae	Paraonis		gracilis	
107673	Parapasiphae sulcatifrons	Smith, 1884	774403		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Decapoda	Pasiphaeidae	Parapasiphae		sulcatifrons	
102986	Paraphoxus oculatus	(G. O. Sars, 1879)	749546		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda	Malacostraca	Amphipoda	Phoxocephalidae	Paraphoxus		oculatus	
102986	Paraphoxus oculatus	(G. O. Sars, 1879)	749192		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Arthropoda	Malacostraca	Amphipoda	Phoxocephalidae	Paraphoxus		oculatus	
103007	Parapleustes assimilis	(Sars, 1882)	774321		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Amphipoda	Pleustidae	Parapleustes		assimilis	
103010	Parapleustes gracilis	(Buchholz, 1874)	774322		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Amphipoda	Pleustidae	Parapleustes		gracilis	
105440	Parasagitta elegans	(Verrill, 1873)	774367		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Chaetognatha	Sagittoidea	Aphragmophora	Sagittidae	Parasagitta		elegans	
116598	Parathalestris croni	(Krøyer, 1842)	774432		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda		Harpacticoida	Thalestridae	Parathalestris		croni	
102707	Paratryphosites abyssi	(Goës, 1866)	774298		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Arthropoda	Malacostraca	Amphipoda	Lysianassidae	Paratryphosites		abyssi	
